rounded_lng,rounded_lat,City,IDX,Genus,species_name
-122.359629,47.687622,Seattle,5050,quercus,rubra
-118.535112,34.246452,LosAngeles,5051,pinus,canariensis
-104.769866,39.780752,Denver,5052,celtis,occidentalis
-76.933451,38.878441,WashingtonDc,5053,acer,
-82.894343,39.938882,Columbus,5054,malus,
-83.157364,39.970714,Columbus,5055,acer,
-73.637993,45.569756,Montreal,5056,amelanchier,
-122.489249,37.77429,SanFrancisco,5057,arbutus,
-122.335933,47.623654,Seattle,5058,nyssa,sylvatica
-122.469791,37.776893,SanFrancisco,5059,eriobotrya,deflexa
-73.641325,45.474859,Montreal,5060,quercus,
-123.075998,49.264958,Vancouver,5061,cornus,
-123.149989,49.268001,Vancouver,5062,tilia,
-122.847093,49.200068,Surrey,5063,quercus,rubra
-73.706222,45.537764,Montreal,5064,prunus,virginiana
-113.480017,53.422885,Edmonton,5065,ulmus,
-78.902137,42.947104,SiouxFalls,5066,fraxinus,platanoides
-118.373807,34.106612,LosAngeles,5067,jacaranda,mimosifolia
-77.030929,38.984678,WashingtonDc,5068,halesia,
-122.431488,37.785374,SanFrancisco,5069,fraxinus,uhdei
-118.264183,33.973811,LosAngeles,5070,lagerstroemia,indica
-96.724839,43.531289,LosAngeles,5071,pinus,nigra
-82.990201,40.123931,Columbus,5072,fraxinus,
-118.310099,33.993974,LosAngeles,5073,washingtonia,robusta
-73.54977,45.572623,Montreal,5074,celtis,
-105.254221,39.988407,Boulder,5075,pinus,nigra
-113.466021,53.514132,Edmonton,5076,prunus,padus
-77.009594,38.885018,WashingtonDc,5077,prunus,
-122.412059,37.753378,SanFrancisco,5078,jacaranda,mimosifolia
-73.993143,40.734839,NewYork,5079,cornus,florida
-122.416132,37.793557,SanFrancisco,5080,ulmus,parvifolia
-122.416806,37.771708,SanFrancisco,5081,fraxinus,
-122.364597,47.662871,Seattle,5082,pyrus,calleryana
-122.37874,47.529746,Seattle,5083,sorbus,
-121.879248,37.24062,SanJose,5084,pyrus,
-73.947046,40.581227,NewYork,5085,zelkova,serrata
-122.865786,49.04274,Surrey,5086,prunus,serrulata
-118.543715,34.047889,LosAngeles,5087,eucalyptus,sideroxylon
-122.312739,47.611075,Seattle,5088,carpinus,betulus
-121.888377,37.335045,SanJose,5089,platanus,
-82.948434,39.976682,Columbus,5090,fraxinus,
-105.283344,40.013525,Boulder,5091,robinia,pseudoacacia
-80.297909,43.429855,Cambridge,5092,sorbus,
-118.465148,34.03923,LosAngeles,5093,phoenix,canariensis
-121.988602,37.279515,SanJose,5094,prunus,
-73.696934,45.533442,Montreal,5095,ulmus,
-118.568266,34.213974,LosAngeles,5096,liriodendron,tulipifera
-104.920319,39.714664,Denver,5097,syringa,
-121.899917,37.326825,SanJose,5098,cordyline,
-73.868107,40.66529,NewYork,5099,corylus,colurna
-78.814512,42.948012,SiouxFalls,5100,fraxinus,platanoides
-76.94425,38.869094,WashingtonDc,5101,ulmus,
-113.492218,53.483519,Edmonton,5102,fraxinus,pennsylvanica
-123.027737,49.227611,Vancouver,5103,crataegus,
-73.917952,40.61593,NewYork,5104,platanus,acerifolia
-74.085236,40.640208,NewYork,5105,prunus,
-73.567828,45.572964,Montreal,5106,quercus,
-76.927556,38.901627,WashingtonDc,5107,pistacia,
-82.876055,39.945483,Columbus,5108,tilia,
-122.685447,49.12155,Surrey,5109,acer,platanoides
-122.385392,47.700596,Seattle,5110,thuja,plicata
-80.450965,43.421494,Kitchener,5111,tilia,cordata
-121.836704,37.342693,SanJose,5112,eriobotrya,
-73.891836,45.456404,Montreal,5113,betula,nigra
-118.447509,34.306044,LosAngeles,5114,olea,
-73.924678,40.615987,NewYork,5115,cedrus,atlantica
-82.957611,39.944905,Columbus,5116,fraxinus,
-83.144061,40.015649,Columbus,5117,tilia,
-118.447775,34.013263,LosAngeles,5118,laurus,nobilis
-96.823436,43.538929,SiouxFalls,5119,tilia,cordata
-121.868339,37.325707,SanJose,5120,cupressus,
-74.146241,40.55453,NewYork,5121,malus,
-76.983556,38.899729,WashingtonDc,5122,ulmus,
-74.070882,40.602171,NewYork,5123,acer,platanoides
-121.928907,37.256145,SanJose,5124,lagerstroemia,
-122.28983,47.658434,Seattle,5125,quercus,ilex
-121.885457,37.408535,SanJose,5126,ginkgo,
-73.869235,45.462027,Montreal,5127,malus,
-118.505537,34.163197,LosAngeles,5128,nerium,oleander
-121.882568,37.393906,SanJose,5129,prunus,
-121.987885,37.29946,SanJose,5130,celtis,
-121.876877,37.335295,SanJose,5131,ginkgo,
-73.623792,45.438234,Montreal,5132,gleditsia,
-123.120426,49.208628,Vancouver,5133,syringa,
-121.915537,37.361605,SanJose,5134,zelkova,
-118.595598,34.16659,LosAngeles,5135,eucalyptus,rudis
-122.38248,37.735057,SanFrancisco,5136,lophostemon,confertus
-122.38248,37.735057,SanFrancisco,5136,lophostemon,confertus
-122.270813,47.556599,Seattle,5137,pseudotsuga,
-73.754886,40.73252,NewYork,5138,acer,platanoides
-121.872846,37.313842,SanJose,5139,ulmus,
-73.720827,45.528344,Montreal,5140,ulmus,
-122.382434,37.731777,SanFrancisco,5141,eucalyptus,polyanthemos
-122.382434,37.731777,SanFrancisco,5141,eucalyptus,laurina
-122.382434,37.731777,SanFrancisco,5141,eucalyptus,polyanthemos
-122.382434,37.731777,SanFrancisco,5141,eucalyptus,polyanthemos
-122.382434,37.731777,SanFrancisco,5141,eucalyptus,spp
-122.382434,37.731777,SanFrancisco,5141,eucalyptus,spp
-122.382434,37.731777,SanFrancisco,5141,eucalyptus,spp
-118.402624,33.973979,LosAngeles,5142,liquidambar,styraciflua
-73.627939,45.495761,Montreal,5143,fraxinus,
-82.971334,40.007378,Columbus,5144,syringa,
-104.969738,39.751287,Denver,5145,pyrus,communis
-118.425846,34.255696,LosAngeles,5146,liquidambar,styraciflua
-104.96998,39.681028,Denver,5147,quercus,rubra
-79.923962,40.473907,Pittsburgh,5148,acer,tataricum
-122.325951,47.684973,Seattle,5149,styrax,japonicus
-118.306809,34.017706,LosAngeles,5150,cinnamomum,camphora
-118.556007,34.143908,Buffalo,5151,tilia,citrinus
-122.817313,49.195994,Surrey,5152,cercis,canadensis
-118.161424,34.088405,LosAngeles,5153,ceratonia,siliqua
-74.158707,40.589945,NewYork,5154,eucommia,ulmoides
-73.986298,40.779621,NewYork,5155,morus,
-118.212614,34.030275,LosAngeles,5156,archontophoenix,cunningham
-118.453988,34.002191,LosAngeles,5157,prunus,pissardii
-80.518715,43.430168,Kitchener,5158,acer,reticulata
-105.250816,40.042589,Boulder,5159,gymnocladus,dioicus
-123.023622,49.223525,Vancouver,5160,acer,
-121.866025,37.265307,SanJose,5161,celtis,
-76.948295,38.891848,WashingtonDc,5162,cercis,
-121.968226,37.301171,SanJose,5163,yucca,
-121.860834,37.259761,SanJose,5164,lagerstroemia,
-118.486051,34.058829,LosAngeles,5165,cinnamomum,camphora
-80.493546,43.386576,Kitchener,5166,ulmus,dioicus
-73.698628,45.518928,Montreal,5167,syringa,reticulata
-80.504474,43.431423,Kitchener,5168,pyrus,platanoides
-123.057672,49.288789,Vancouver,5169,davidia,
-122.292678,47.620222,Seattle,5170,liquidambar,styraciflua
-121.953932,37.298877,SanJose,5171,magnolia,
-74.175965,40.538255,NewYork,5172,acer,platanoides
-105.278875,40.046319,Boulder,5173,ulmus,pumila
-104.90206,39.646125,Denver,5174,juniperus,scopulorum
-121.909627,37.247525,SanJose,5175,liriodendron,
-122.420268,37.750579,SanFrancisco,5176,quercus,alba
-73.872146,45.459262,Montreal,5177,corylus,
-73.603786,45.592932,Montreal,5178,prunus,virginiana
-76.985391,38.904192,WashingtonDc,5179,cladrastis,
-122.34179,47.70499,Seattle,5180,magnolia,
-114.17623,51.042648,Calgary,5181,prunus,virginiana
-77.055977,38.916145,WashingtonDc,5182,tilia,
-123.095533,49.247244,Vancouver,5183,prunus,
-74.144026,40.540839,NewYork,5184,zelkova,serrata
-121.901022,37.351666,SanJose,5185,sequoia,
-122.282669,47.556996,Seattle,5186,amelanchier,
-122.464511,37.752311,SanFrancisco,5187,laurus,nobilis
-73.568266,45.595553,Montreal,5188,carpinus,
-122.069013,37.324593,Cupertino,5189,quercus,agrifolia
-121.803377,37.320615,SanJose,5190,syagrus,
-122.406919,47.644938,Seattle,5191,acer,rubrum
-122.325173,47.628572,Seattle,5192,aesculus,hippocastanum
-73.699691,45.532645,Montreal,5193,acer,
-78.80729,42.89557,Buffalo,5194,tilia,cordata
-73.851199,40.709108,NewYork,5195,tilia,cordata
-104.955059,39.671994,Denver,5196,ulmus,pumila
-96.814027,43.506301,Buffalo,5197,acer,rubrum
-78.810746,42.944028,Buffalo,5198,thuja,occidentalis
-73.673036,45.540343,Montreal,5199,alnus,glutinosa
-74.18121,40.561226,NewYork,5200,acer,rubrum
-123.059085,49.258525,Vancouver,5201,carpinus,
-118.188194,34.123111,LosAngeles,5202,cupressus,sempervirens
-118.427227,33.962267,LosAngeles,5203,melaleuca,linariifolia
-73.760476,40.699327,NewYork,5204,thuja,occidentalis
-114.072745,51.059326,Calgary,5205,malus,pumila
-104.88159,39.762907,Denver,5206,tilia,cordata
-76.974281,38.897019,WashingtonDc,5207,ulmus,
-82.920434,40.013753,Columbus,5208,fraxinus,
-82.978293,39.939035,Columbus,5209,quercus,
-96.75114,43.541644,SiouxFalls,5210,fraxinus,pennsylvanica
-83.026572,40.057246,Columbus,5211,tsuga,
-96.741917,43.518016,LosAngeles,5212,phoenix,americana
-118.600211,34.196948,SiouxFalls,5213,fraxinus,aze
-122.829037,49.106864,Surrey,5214,acer,platanoides
-121.910277,37.234915,SanJose,5215,pistacia,
-105.287288,40.052309,Boulder,5216,acer,spp
-118.338708,34.073999,LosAngeles,5217,platanus,acerifolia
-78.899093,42.938418,Buffalo,5218,cornus,spp
-118.244283,33.945686,LosAngeles,5219,liquidambar,styraciflua
-73.580906,45.599213,Montreal,5220,quercus,
-74.204997,40.54112,NewYork,5221,koelreuteria,paniculata
-83.009882,40.013581,Columbus,5222,liquidambar,
-73.811569,40.768148,NewYork,5223,maackia,amurensis
-73.67019,45.534858,Montreal,5224,ulmus,davidiana
-76.944996,38.881036,WashingtonDc,5225,quercus,
-113.935377,51.065364,Calgary,5226,crataegus,
-96.750557,43.518573,LosAngeles,5227,eucalyptus,palustris
-96.802599,43.505598,LosAngeles,5228,prunus,saccharinum
-73.822031,40.768516,NewYork,5229,platanus,acerifolia
-123.124411,49.208319,Vancouver,5230,parrotia,persica
-77.033478,38.981481,WashingtonDc,5231,cornus,
-121.837597,37.234755,SanJose,5232,ulmus,
-104.935591,39.742022,Denver,5233,quercus,macrocarpa
-73.5487,45.529845,Montreal,5234,gymnocladus,
-122.284705,47.575316,Seattle,5235,pyrus,communis
-105.01477,39.704012,Denver,5236,picea,glauca
-123.136882,49.266222,Vancouver,5237,fraxinus,
-123.16073,49.255378,Vancouver,5238,fraxinus,
-118.652239,34.195293,SiouxFalls,5239,acer,alba
-78.901108,42.936428,LosAngeles,5240,podocarpus,cordata
-78.90235,42.936505,LosAngeles,5241,ligustrum,platanoides
-77.030716,38.958304,WashingtonDc,5242,cercis,
-78.804455,42.838097,Buffalo,5243,acer,saccharinum
-121.863765,37.368627,SanJose,5244,pyrus,
-121.916287,37.253285,SanJose,5245,cordyline,
-122.044011,37.312885,Cupertino,5246,pistacia,chinensis
-122.389826,47.681853,Seattle,5247,pyrus,salicifolia
-77.003164,38.87758,WashingtonDc,5248,gleditsia,
-118.243327,33.935782,LosAngeles,5249,brachychiton,populneus
-73.586693,45.466562,Montreal,5250,celtis,
-122.35668,47.550173,Seattle,5251,alnus,rubra
-118.47934,34.157678,LosAngeles,5252,schinus,molle
-123.027893,49.2277,Vancouver,5253,fagus,
-123.031148,49.248378,Vancouver,5254,cornus,
-73.63771,45.542896,Montreal,5255,gymnocladus,
-73.708847,45.493472,Montreal,5256,gymnocladus,
-83.015201,39.988407,Columbus,5257,acer,
-122.290931,47.57721,Seattle,5258,prunus,
-118.43416,34.067253,LosAngeles,5259,casuarina,cunninghamiana
-105.081234,39.66616,Denver,5260,crataegus,
-83.008298,40.03981,Columbus,5261,tilia,
-113.541263,53.545701,Edmonton,5262,tilia,flavescens
-77.077582,38.936768,WashingtonDc,5263,malus,
-121.939905,37.237648,SanJose,5264,pyrus,
-113.551356,53.608266,Edmonton,5265,picea,pungens
-118.392301,34.05516,LosAngeles,5266,koelreuteria,paniculata
-121.989865,37.306815,SanJose,5267,betula,
-82.973549,40.018069,Columbus,5268,ginkgo,
-122.485095,37.780083,SanFrancisco,5269,pittosporum,undulatum
-104.986293,39.676478,Denver,5270,quercus,rubra
-122.286137,47.536559,Seattle,5271,acer,rubrum
-73.578083,45.459648,Montreal,5272,tilia,
-80.294355,43.443679,Cambridge,5273,tilia,cordata
-104.979181,39.712842,Denver,5274,tilia,cordata
-118.528327,34.2264,Buffalo,5275,platanus,alba
-118.479798,34.054144,LosAngeles,5276,cinnamomum,camphora
-123.032987,49.277486,Vancouver,5277,malus,
-113.490801,53.54486,Edmonton,5278,syringa,reticulata
-121.89634,37.230855,SanJose,5279,eucalyptus,
-83.163274,39.969342,Columbus,5280,fraxinus,
-77.088117,38.948863,WashingtonDc,5281,malus,
-78.902284,42.958354,LosAngeles,5282,ligustrum,cordata
-122.389394,37.743512,SanFrancisco,5283,lophostemon,confertus
-122.389394,37.743512,SanFrancisco,5283,lophostemon,confertus
-122.389394,37.743512,SanFrancisco,5283,lophostemon,confertus
-122.389394,37.743512,SanFrancisco,5283,lophostemon,confertus
-122.389394,37.743512,SanFrancisco,5283,lophostemon,confertus
-122.389394,37.743512,SanFrancisco,5283,lophostemon,confertus
-122.389394,37.743512,SanFrancisco,5283,lophostemon,confertus
-122.389394,37.743512,SanFrancisco,5283,lophostemon,confertus
-122.389394,37.743512,SanFrancisco,5283,lophostemon,confertus
-122.389394,37.743512,SanFrancisco,5283,lophostemon,nigra
-122.389394,37.743512,SanFrancisco,5283,lophostemon,confertus
-73.576898,45.457037,Montreal,5284,gleditsia,
-118.443515,34.223259,LosAngeles,5285,catalpa,speciosa
-122.37285,47.54529,Seattle,5286,betula,nigra
-122.402193,47.635856,Seattle,5287,magnolia,grandiflora
-118.353304,34.082768,LosAngeles,5288,eucalyptus,polyanthemos
-113.982093,50.983246,Calgary,5289,fraxinus,pennsylvanica
-82.789851,39.991971,Columbus,5290,fraxinus,
-123.061618,49.28271,Vancouver,5291,crataegus,
-73.920683,40.842384,NewYork,5292,koelreuteria,paniculata
-79.953955,40.455202,Pittsburgh,5293,platanus,acerifolia
-113.509391,53.614304,Edmonton,5294,pinus,
-118.469081,34.028146,SantaMonica,5295,melaleuca,quinquenervia
-118.303064,34.052931,LosAngeles,5296,callistemon,lanceolatus
-123.14153,49.246189,Vancouver,5297,magnolia,
-118.267293,33.955259,LosAngeles,5298,podocarpus,macrophyllus
-73.60224,45.475719,Montreal,5299,ulmus,
-121.886917,37.270545,SanJose,5300,cinnamomum,
-118.301307,33.95187,LosAngeles,5301,ulmus,parvifolia
-80.304648,43.370985,Cambridge,5302,acer,platanoides
-104.89214,39.787897,Denver,5303,pyrus,calleryana
-82.985211,39.930976,Columbus,5304,malus,
-96.677838,43.540658,LosAngeles,5305,cupaniopsis,pennsylvanica
-118.480075,34.017818,SantaMonica,5306,quercus,suber
-113.50429,53.604511,Edmonton,5307,syringa,
-77.030609,38.947905,WashingtonDc,5308,zelkova,
-122.798619,49.173545,Surrey,5309,prunus,yedoensis
-82.982808,40.097362,Columbus,5310,tilia,
-118.419169,34.140868,LosAngeles,5311,cupressus,
-113.452041,53.615742,Edmonton,5312,quercus,
-78.452165,38.052062,Charlottesville,5313,pinus,strobus
-104.918446,39.737415,Denver,5314,populus,tremuloides
-78.881046,42.927324,Buffalo,5315,ulmus,carpinifolia
-122.452025,37.767391,SanFrancisco,5316,metrosideros,excelsa
-118.46883,33.987484,LosAngeles,5317,pinus,torreyana
-118.425893,34.012733,LosAngeles,5318,pittosporum,undulatum
-105.277551,40.032597,Boulder,5319,juniperus,
-118.460787,34.00879,SantaMonica,5320,ficus,microcarpa
-118.315737,33.950574,LosAngeles,5321,liquidambar,styraciflua
-77.012217,38.924111,WashingtonDc,5322,koelreuteria,
-118.45658,34.31586,LosAngeles,5323,koelreuteria,bipinnata
-114.083325,50.990188,Calgary,5324,populus,
-122.490809,37.773872,SanFrancisco,5325,prunus,serrulata
-104.96516,39.679572,Denver,5326,sophora,macrocarpa
-123.030411,49.228628,Vancouver,5327,fraxinus,
-105.284027,40.017141,Boulder,5328,gleditsia,
-83.060153,40.115986,Columbus,5329,syringa,
-76.971839,38.861246,WashingtonDc,5330,amelanchier,
-74.205824,40.535447,NewYork,5331,liquidambar,styraciflua
-122.071476,37.317923,Cupertino,5332,citrus,limon
-123.145352,49.251399,Vancouver,5333,ulmus,
-73.68955,45.516159,Montreal,5334,acer,
-121.848547,37.237315,SanJose,5335,prunus,
-105.281243,40.019875,Boulder,5336,celtis,occidentalis
-77.057271,38.907743,WashingtonDc,5337,liquidambar,
-122.845605,49.109001,Surrey,5338,quercus,coccinea
-118.288097,34.093534,LosAngeles,5339,jacaranda,mimosifolia
-122.410797,37.757587,SanFrancisco,5340,arbutus,
-122.431301,37.778756,SanFrancisco,5341,ligustrum,lucidum
-118.589771,34.222218,Buffalo,5342,quercus,molle
-104.995136,39.734916,Denver,5343,pinus,mugo
-96.711899,43.547558,Buffalo,5344,aesculus,virginiana
-82.976849,40.08218,Columbus,5345,quercus,
-122.363151,47.641037,Seattle,5346,carpinus,
-104.945543,39.733724,Denver,5347,acer,saccharinum
-83.018957,40.04273,Columbus,5348,acer,
-74.012016,40.602865,NewYork,5349,carpinus,japonica
-113.494222,53.423828,Edmonton,5350,prunus,virginiana
-78.810472,42.905865,LosAngeles,5351,betula,
-122.367456,47.564675,Seattle,5352,pyrus,calleryana
-76.980745,38.937967,WashingtonDc,5353,lagerstroemia,
-122.76852,49.177003,Surrey,5354,fagus,sylvatica
-73.663798,45.517599,Montreal,5355,acer,
-121.762947,37.293668,SanJose,5356,cedrus,
-122.410894,37.765635,SanFrancisco,5357,acer,serrulata
-122.410894,37.765635,SanFrancisco,5357,acer,buergeranum
-122.410894,37.765635,SanFrancisco,5357,acer,serrulata
-122.410894,37.765635,SanFrancisco,5357,acer,serrulata
-122.410894,37.765635,SanFrancisco,5357,acer,serrulata
-122.379253,47.527559,Seattle,5358,aesculus,hippocastanum
-113.403685,53.454738,Edmonton,5359,tilia,cordata
-73.720237,45.494077,Montreal,5360,gleditsia,triacanthos
-73.8485,40.735967,NewYork,5361,cercis,canadensis
-113.606357,53.435035,Edmonton,5362,ulmus,americana
-104.947551,39.755153,Denver,5363,acer,freemanii
-118.570121,34.187445,LosAngeles,5364,tristania,conferta
-121.798297,37.348695,SanJose,5365,ginkgo,
-118.487168,34.237393,LosAngeles,5366,robinia,pseudoacacia
-122.322659,47.722705,Seattle,5367,taxodium,distichum
-76.978513,38.905022,WashingtonDc,5368,prunus,
-78.805882,42.837341,LosAngeles,5369,cedrus,reticulata
-122.474767,37.731845,SanFrancisco,5370,platanus,hispanica
-122.729402,49.183843,Surrey,5371,fagus,sylvatica
-118.615159,34.220407,LosAngeles,5372,fraxinus,
-78.861383,42.88482,Buffalo,5373,acer,platanoides
-105.292832,40.047173,Boulder,5374,quercus,muehlenbergii
-73.814297,40.781132,NewYork,5375,tilia,cordata
-73.576951,45.531953,Montreal,5376,ginkgo,
-82.961572,40.106421,Columbus,5377,liquidambar,
-123.037471,49.266597,Vancouver,5378,fraxinus,
-73.941054,40.720474,NewYork,5379,cercis,canadensis
-73.826029,45.512927,Montreal,5380,malus,
-123.044204,49.288942,Vancouver,5381,crataegus,
-121.998228,37.309486,SanJose,5382,grevillea,
-118.301455,33.802752,LosAngeles,5383,eucalyptus,cladocalyx
-73.65462,45.484784,Montreal,5384,aesculus,reticulata
-73.65462,45.484784,Montreal,5384,aesculus,
-122.471218,37.742948,SanFrancisco,5385,pittosporum,undulatum
-118.476508,34.001541,SantaMonica,5386,afrocarpus,macrophyllus
-118.588325,34.19703,Buffalo,5387,acer,indica
-121.912627,37.270225,SanJose,5388,ceratonia,
-113.402245,53.544582,Edmonton,5389,acer,saccharinum
-80.457288,43.426609,Kitchener,5390,pyrus,platanoides
-122.800861,49.195315,Surrey,5391,carpinus,betulus
-83.090478,40.072518,Columbus,5392,pyrus,
-118.325553,34.010774,LosAngeles,5393,pinus,
-78.814937,42.870687,Buffalo,5394,acer,platanoides
-121.778541,37.289292,SanJose,5395,triadica,
-77.000687,38.859791,WashingtonDc,5396,quercus,
-114.00918,50.971187,Calgary,5397,prunus,virginiana
-121.789958,37.300377,SanJose,5398,triadica,
-118.567525,34.250101,LosAngeles,5399,alnus,rhombifolia
-118.438364,34.001498,LosAngeles,5400,podocarpus,gracilior
-121.758345,37.237081,SanJose,5401,tristaniopsis,
-73.938528,40.75385,NewYork,5402,metasequoia,glyptostroboides
-118.502838,34.239321,LosAngeles,5403,pyrus,kawakamii
-76.975121,38.902001,WashingtonDc,5404,tilia,
-121.832037,37.227875,SanJose,5405,syagrus,
-118.25645,33.926908,LosAngeles,5406,ligustrum,lucidum
-105.286707,40.021697,Boulder,5407,pinus,sylvestris
-118.212209,34.131443,LosAngeles,5408,liquidambar,styraciflua
-83.116134,40.056258,Columbus,5409,quercus,
-73.89417,45.458227,Montreal,5410,fraxinus,pennsylvanica
-74.03581,40.625582,NewYork,5411,cercis,canadensis
-122.490075,37.744217,SanFrancisco,5412,myoporum,laetum
-113.411445,53.481841,Edmonton,5413,ulmus,americana
-113.442719,53.627253,Edmonton,5414,ulmus,americana
-122.419863,37.758286,SanFrancisco,5415,washingtonia,robusta
-76.993378,38.927427,WashingtonDc,5416,pyrus,
-83.097619,39.983055,Columbus,5417,gleditsia,
-118.316988,34.105907,LosAngeles,5418,ilex,altaclar
-123.21088,49.26479,Vancouver,5419,juglans,
-79.921159,40.426084,Pittsburgh,5420,platanus,acerifolia
-114.028302,50.896755,Calgary,5421,picea,pungens
-104.931692,39.728497,Denver,5422,ulmus,pumila
-77.086033,38.952741,WashingtonDc,5423,ulmus,
-123.060643,49.264153,Vancouver,5424,quercus,
-77.103984,38.939145,WashingtonDc,5425,cercis,
-118.566722,34.209063,Buffalo,5426,acer,robusta
-82.971,40.080435,Columbus,5427,fraxinus,
-118.467743,34.244179,Buffalo,5428,acer,indica
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-122.430111,37.755623,SanFrancisco,5429,ceanothus,
-96.720723,43.525703,LosAngeles,5430,zelkova,cordata
-83.012433,39.988827,Columbus,5431,pyrus,
-122.839313,49.038575,Surrey,5432,fraxinus,oxycarpa
-122.434264,37.728784,SanFrancisco,5433,metrosideros,excelsa
-78.80742,42.894285,Buffalo,5434,tilia,cordata
-118.331101,34.083191,LosAngeles,5435,platanus,acerifolia
-123.128432,49.253461,Vancouver,5436,carpinus,betulus
-82.996903,39.992738,Columbus,5437,ulmus,
-118.456449,34.073587,LosAngeles,5438,casuarina,cunninghamiana
-80.328656,43.373747,Cambridge,5439,malus,
-121.909567,37.246735,SanJose,5440,platanus,
-118.396981,34.044951,LosAngeles,5441,pittosporum,rhombifolium
-78.884233,42.90709,Buffalo,5442,acer,platanoides
-73.651615,45.460173,Montreal,5443,prunus,maakii
-122.417757,37.738457,SanFrancisco,5444,magnolia,grandiflora
-118.61894,34.188395,Buffalo,5445,pyrus,kawakamii
-122.315347,47.623158,Seattle,5446,zelkova,serrata
-77.043553,38.912568,WashingtonDc,5447,tilia,
-121.784932,37.231695,SanJose,5448,pinus,
-82.984707,39.930954,Columbus,5449,acer,
-73.677666,45.521583,Montreal,5450,acer,
-123.07162,49.214531,Vancouver,5451,malus,
-79.920252,40.433191,Pittsburgh,5452,acer,platanoides
-121.928167,37.344525,SanJose,5453,schinus,
-113.444596,53.507525,Edmonton,5454,malus,adstringens
-121.88799,37.220336,SanJose,5455,schinus,
-77.088873,38.932477,WashingtonDc,5456,prunus,
-123.036394,49.266558,Vancouver,5457,platanus,
-121.775341,37.286497,SanJose,5458,triadica,
-73.548043,45.667945,Montreal,5459,malus,
-77.008057,38.925208,WashingtonDc,5460,metasequoia,
-96.751127,43.52704,SiouxFalls,5461,acer,saccharinum
-122.323433,47.645437,Seattle,5462,betula,papyrifera
-76.963081,38.862988,WashingtonDc,5463,acer,
-121.900843,37.335878,SanJose,5464,ailanthus,
-79.967143,40.422872,Pittsburgh,5465,robinia,pseudoacacia
-73.586273,45.55027,Montreal,5466,gymnocladus,
-77.096833,38.943561,WashingtonDc,5467,metasequoia,
-122.461157,37.740639,SanFrancisco,5468,crataegus,phaenopyrum
-122.461157,37.740639,SanFrancisco,5468,crataegus,phaenopyrum
-118.514116,34.212556,LosAngeles,5469,fraxinus,velutina
-122.437406,37.731973,SanFrancisco,5470,metrosideros,excelsa
-118.500996,34.233381,LosAngeles,5471,fraxinus,velutina
-80.069673,40.451362,Pittsburgh,5472,ulmus,americana
-73.86479,40.688212,NewYork,5473,ulmus,americana
-96.737339,43.529385,SiouxFalls,5474,acer,platanoides
-122.381723,47.553401,Seattle,5475,malus,
-123.155027,49.231508,Vancouver,5476,fraxinus,
-73.601821,45.449158,Montreal,5477,ginkgo,
-73.797541,40.595695,NewYork,5478,carpinus,betulus
-78.845813,42.905599,LosAngeles,5479,acer,spp
-82.915215,39.965472,Columbus,5480,celtis,
-79.944323,40.449039,Pittsburgh,5481,tilia,cordata
-122.000967,37.306382,SanJose,5482,albizia,
-73.689316,45.535056,Montreal,5483,tilia,
-118.566903,34.252723,LosAngeles,5484,pyrus,
-122.724764,49.042155,Surrey,5485,gleditsia,triacanthos
-73.563633,45.57119,Montreal,5486,quercus,
-122.39326,47.586435,Seattle,5487,styrax,
-73.89097,40.849267,NewYork,5488,gymnocladus,dioicus
-73.603503,45.437493,Montreal,5489,carya,
-79.937627,40.443431,Pittsburgh,5490,fraxinus,pennsylvanica
-96.801365,43.511163,Buffalo,5491,ginkgo,pennsylvanica
-73.593723,45.468281,Montreal,5492,celtis,
-122.468204,37.724205,SanFrancisco,5493,callistemon,citrinus
-122.468204,37.724205,SanFrancisco,5493,callistemon,citrinus
-122.799417,49.033899,Surrey,5494,acer,platanoides
-121.840887,37.379402,SanJose,5495,liriodendron,
-77.068576,38.936745,WashingtonDc,5496,aesculus,
-122.2669,47.533889,Seattle,5497,acer,rubrum
-118.474476,34.003193,SantaMonica,5498,afrocarpus,gracilior
-121.900588,37.22418,SanJose,5499,liquidambar,
-121.833377,37.232385,SanJose,5500,zelkova,
-118.46099,34.023262,SantaMonica,5501,lagerstroemia,indica
-122.436358,37.734947,SanFrancisco,5502,magnolia,grandiflora
-122.436358,37.734947,SanFrancisco,5502,magnolia,macrocarpa
-73.896925,40.826547,NewYork,5503,celtis,occidentalis
-114.127621,50.938814,Calgary,5504,populus,
-104.941817,39.69894,Denver,5505,juniperus,scopulorum
-73.972356,40.627069,NewYork,5506,betula,pendula
-73.635362,45.486002,Montreal,5507,acer,
-122.492511,37.74785,SanFrancisco,5508,tristaniopsis,laurina
-121.816629,37.2485,SanJose,5509,fraxinus,
-73.496042,45.644318,Montreal,5510,picea,
